Significant	-Log(P-value)	Difference	Gene names	Symbol color	Symbol type	Symbol size	Show label	riBAQ 17	riBAQ 18	riBAQ 35	riBAQ 36	riBAQ 19	riBAQ 20	riBAQ 21	riBAQ 22	riBAQ 23	riBAQ 37	riBAQ 38	riBAQ 39	riBAQ 40	riBAQ 41	riBAQ 24	riBAQ 25	riBAQ 26	riBAQ 42	riBAQ 43
+	2.0687066136244416	-0.3547119696935017	EIF5	Color2 [DarkGray]	1	4		NaN	-1.9381462335586548	-1.831326961517334	-2.0005385875701904	NaN	NaN	-2.9817473888397217	NaN	NaN	-2.6718242168426514	-2.4777486324310303	NaN	NaN	NaN	NaN	-2.0920586585998535	-2.322201728820801	-2.343538284301758	-2.354398250579834
	0.40815914497733463	-0.22781726717948914	EIF5A	Color2 [DarkGray]	1	4		1.1179741621017456	2.2743923664093018	1.8668227195739746	1.9923231601715088	1.6533366441726685	1.978453516960144	1.5959571599960327	1.71659255027771	1.5907939672470093	1.5650864839553833	2.114715814590454	1.2934802770614624	1.2178373336791992	1.5934399366378784	1.469455599784851	1.5222524404525757	1.4578323364257812	2.0148611068725586	1.4609026908874512
	-0	NaN	EMC1	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	-4.662137031555176	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.7396903038024902	-4.307604789733887	-3.1066808700561523	-3.457275867462158
	-0	-0.036293208599090576	EML2	Color2 [DarkGray]	1	4		-3.433506965637207	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.2649850845336914	NaN	-2.8973228931427	-3.777993679046631	-3.6198816299438477	-3.5840024948120117	NaN
+	1.7339690997418447	1.070953106880188	ENAH	Color2 [DarkGray]	1	4		-2.406789779663086	-2.7765281200408936	NaN	NaN	-2.5652847290039062	-2.9087774753570557	-3.084507703781128	-2.6665680408477783	-2.0984559059143066	-3.376368284225464	NaN	-2.727433919906616	-1.8163442611694336	-2.859381914138794	-2.016470193862915	-1.6422563791275024	-1.7049989700317383	-1.1849650144577026	-1.0548386573791504
+	2.178235643008464	1.9880230076611043	ENDOD1	Color2 [DarkGray]	1	4		-1.5492650270462036	0.15316997468471527	-1.7833056449890137	-1.7549607753753662	-0.6908148527145386	1.231216311454773	-0.23930995166301727	-0.5149548053741455	-1.379449486732483	0.2877465784549713	0.7582675218582153	-0.4718118906021118	-0.6604471802711487	-2.345716714859009	0.12439523637294769	0.6343168020248413	0.6327676773071289	1.8360158205032349	0.544667661190033
	-0	NaN	ENG	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.8526771068573	NaN	NaN	NaN	-2.9329464435577393	-2.5496068000793457	NaN	-2.943544387817383	-3.1328415870666504
	1.1601188580454347	0.38950011730194056	ENO1	Color2 [DarkGray]	1	4		6.077375411987305	5.515347480773926	5.828267574310303	5.942230224609375	5.884056091308594	5.7197675704956055	5.53281307220459	5.949769496917725	6.000212669372559	5.910874843597412	5.665193557739258	5.919491767883301	5.808408737182617	6.071226119995117	6.097979545593262	6.004714488983154	6.732894420623779	6.226227283477783	6.089710712432861
+	2.546167070803057	-1.301279592514038	ENO2	Color2 [DarkGray]	1	4		6.252490520477295	5.680502414703369	5.727430820465088	5.75870943069458	5.753427982330322	5.664196968078613	5.632828712463379	5.860823631286621	6.085903167724609	6.070154666900635	6.047702312469482	5.620131969451904	6.069899082183838	6.021464824676514	5.3593573570251465	4.253849506378174	4.807976722717285	4.198180198669434	4.1481547355651855
	0.6099852029548867	-0.24420768916606905	ENOPH1	Color2 [DarkGray]	1	4		1.1721762418746948	1.1624788045883179	1.2076115608215332	0.9087163805961609	1.2627688646316528	1.2900856733322144	1.107988715171814	1.532881498336792	1.3436464071273804	1.3009263277053833	1.5529252290725708	0.7438157796859741	1.2435579299926758	1.3833025693893433	1.1976288557052612	0.744533896446228	1.068070411682129	1.0372916460037231	0.295165479183197
	0.7864457889015627	0.8254363656044008	ENPP4	Color2 [DarkGray]	1	4		NaN	NaN	-2.4341559410095215	-3.266549825668335	-2.3574790954589844	-1.6759425401687622	-2.28686785697937	-2.605491876602173	NaN	-2.2547385692596436	-2.321446180343628	-2.782475233078003	-2.85587215423584	-2.9434454441070557	-2.3783581256866455	-2.0970940589904785	-2.285982131958008	-2.4046783447265625	-0.9584699273109436
+	2.331864875825417	1.4742197841405869	ENPP6	Color2 [DarkGray]	1	4		2.4343385696411133	1.5297712087631226	1.0669856071472168	0.6151382327079773	1.6204968690872192	2.745741605758667	2.1678192615509033	0.8054282665252686	2.4363036155700684	2.763101816177368	2.345115900039673	2.7450907230377197	1.5970840454101562	2.362504720687866	2.891939878463745	3.138965129852295	2.825139045715332	3.0362377166748047	2.536609172821045
+	5.041082300100835	-2.1999524906277657	ENSA	Color2 [DarkGray]	1	4		0.2665795683860779	0.08795963227748871	0.13716940581798553	0.36914652585983276	-1.2392977476119995	-0.4590102434158325	-0.27484384179115295	-0.5468971729278564	0.17119444906711578	-0.11535247415304184	-0.7712486982345581	-0.38406431674957275	-0.16327670216560364	0.4412573575973511	-2.205026865005493	NaN	-1.9148263931274414	-1.8343628644943237	NaN
+	3.490919678045716	1.5690768085420133	ENTPD1	Color2 [DarkGray]	1	4		-1.5096379518508911	NaN	-1.7790179252624512	-1.7930963039398193	-1.674284815788269	-1.2114754915237427	-0.8628069758415222	-1.2525055408477783	-1.3320461511611938	-1.3763684034347534	-1.5140913724899292	NaN	-1.5736703872680664	-1.6884490251541138	-0.6401654481887817	0.16023291647434235	-0.0477885939180851	-0.2675437331199646	0.1710619330406189
+	3.5150581827915417	4.228715124726295	ENTPD2	Color2 [DarkGray]	1	4		-0.1999855637550354	-2.165663480758667	-1.9420037269592285	-1.6231715679168701	1.187766194343567	-0.015096794813871384	0.9035704731941223	0.5103156566619873	0.7214797735214233	-0.2826326787471771	0.6009646654129028	-0.007788300979882479	0.12063881754875183	0.13467395305633545	1.0261048078536987	3.1762051582336426	2.899721145629883	3.659773826599121	2.968240261077881
	0.9378461120441336	-0.9082504908243818	ENTPD3	Color2 [DarkGray]	1	4		-2.0100669860839844	-2.9963090419769287	NaN	-2.585500478744507	-2.6134939193725586	NaN	-2.852464437484741	-2.950021982192993	-2.2833313941955566	-3.1887404918670654	-3.4008796215057373	NaN	NaN	-3.229749917984009	NaN	-3.362147808074951	-4.081757545471191	-2.872722625732422	NaN
+	1.9287509068206405	-0.7304641127586364	EPB41L1	Color2 [DarkGray]	1	4		-1.045690655708313	-0.15182937681674957	-0.5554031729698181	-0.1710861176252365	-0.7339400053024292	-0.5514241456985474	-0.9616009593009949	-1.1372530460357666	-0.873940110206604	-0.46947750449180603	-0.4335726201534271	-1.124580979347229	-1.4441776275634766	-1.587302327156067	-1.486690640449524	-0.9831701517105103	-1.3100271224975586	-0.9803027510643005	-1.2971415519714355
+	2.0107205779393675	0.5729448713362217	EPB41L2	Color2 [DarkGray]	1	4		-0.25016123056411743	-0.5220133066177368	-0.8158735632896423	-0.3652351498603821	-0.5823172330856323	0.15709291398525238	-0.22551123797893524	-0.1301252841949463	-0.42534980177879333	-0.4659193456172943	-0.3940914571285248	-0.040672898292541504	-0.21091940999031067	-0.5033799409866333	-0.036178722977638245	-0.05773506686091423	-0.07370850443840027	0.49979597330093384	0.09094661474227905
+	1.433531689216879	-0.8740226000547409	EPB41L3	Color2 [DarkGray]	1	4		0.7409123778343201	2.4120848178863525	2.006371021270752	2.2124292850494385	1.4772616624832153	1.923827052116394	1.3742421865463257	1.6443068981170654	1.4716438055038452	2.549112558364868	2.6268255710601807	1.3849090337753296	1.0516300201416016	1.5868910551071167	0.961318850517273	1.0514987707138062	0.7296791076660156	1.1401616334915161	0.9619755148887634
	0.24377138052581096	-0.18680247887969018	EPDR1	Color2 [DarkGray]	1	4		0.270713746547699	-0.09790481626987457	-0.020336579531431198	NaN	0.11707793921232224	1.1531018018722534	0.45638689398765564	0.7246949672698975	0.7295306921005249	0.40312495827674866	0.9081622362136841	0.7141784429550171	0.8000802397727966	-0.08970273286104202	0.4135311543941498	0.056427378207445145	-0.01715848222374916	-0.9480885863304138	-0.1846032738685608
+	5.100916544710843	-3.110040111094713	EPHA4	Color2 [DarkGray]	1	4		-0.7445212006568909	-0.6707330942153931	-0.4140715003013611	-0.24289874732494354	-0.6615580320358276	-1.718171238899231	-1.9953371286392212	-1.1811411380767822	-1.4889150857925415	-0.6779850125312805	-0.855005145072937	-1.750766396522522	-2.081979751586914	-1.4375554323196411	-2.915024995803833	-3.8408007621765137	-3.821141242980957	-4.179612159729004	-3.383902072906494
	-0	NaN	EPHB2	Color2 [DarkGray]	1	4		NaN	-4.357574939727783	-3.3427329063415527	-4.867097854614258	NaN	NaN	NaN	NaN	NaN	NaN	-4.464886665344238	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
+	3.8053446672052593	2.126752790808678	EPHX1	Color2 [DarkGray]	1	4		1.4483269453048706	1.6645978689193726	0.8509421944618225	1.0572130680084229	2.0683298110961914	3.096818685531616	2.342144250869751	2.1229331493377686	2.0418448448181152	2.856445550918579	1.9733353853225708	1.8880847692489624	1.3367509841918945	1.3646334409713745	3.004206418991089	3.403294086456299	3.193143844604492	4.188074111938477	3.1213955879211426
	-0	NaN	EPHX2	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.340816020965576	-3.142571210861206	NaN	NaN	0.2603749930858612	NaN	NaN	-2.3381028175354004	-1.799703598022461	-2.535327911376953	-1.0266413688659668
+	1.4017346648571873	-1.6071081260840099	EPN1	Color2 [DarkGray]	1	4		-0.6300097107887268	0.33896100521087646	1.2190003395080566	0.8887750506401062	0.10632812231779099	-0.1177455335855484	-0.28216806054115295	0.32629847526550293	0.17792357504367828	1.0256110429763794	0.8748999834060669	-0.3614393472671509	-0.4763336479663849	0.20754706859588623	-0.3922378122806549	NaN	-1.7170047760009766	-1.3495367765426636	NaN
	0.4846034757818856	-0.3119894027709962	EPRS	Color2 [DarkGray]	1	4		-3.31699275970459	-3.7181365489959717	-3.848294734954834	-3.787952184677124	-4.6475067138671875	-3.794429063796997	-3.6919124126434326	-3.279085397720337	-3.8910136222839355	-3.7269656658172607	-3.9954020977020264	-3.546407461166382	-3.609257698059082	-3.377849817276001	-3.266190767288208	-3.812364101409912	-3.7602434158325195	-4.488242149353027	-4.572126865386963
	-0	NaN	EPS15	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	-3.9055206775665283	NaN	NaN	NaN	NaN	NaN	-4.057097911834717	-3.585434913635254	-4.377849578857422	NaN	-3.9477171897888184	-4.073502540588379	-3.845339775085449	-3.9173340797424316
+	2.99091953600874	-1.0080979645252226	EPS15L1	Color2 [DarkGray]	1	4		-2.2383365631103516	-1.8447624444961548	-2.041196346282959	-2.0458619594573975	-2.2178449630737305	-2.6484625339508057	-3.1237666606903076	-2.497509241104126	-2.589844226837158	-2.680043935775757	-1.8951815366744995	-2.7044732570648193	-2.000965118408203	-2.3019001483917236	-2.7313129901885986	-2.7334036827087402	-2.9953908920288086	-3.501540184020996	-3.291538715362549
	-0	NaN	ERAP1	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	-4.149489402770996	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.7188217639923096	-2.3560986518859863	-2.7954540252685547	-2.3922414779663086	-3.4954113960266113
	-0	NaN	ERBB2IP	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.955012798309326	-3.4633779525756836	-4.520363807678223	-4.754330158233643
	-0	NaN	ERGIC1	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.7731500864028931	-1.864995002746582	-0.46689409017562866	-1.0150532722473145
	-0	NaN	ERLIN2	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	-1.3342093229293823	0.1852778047323227	-0.9395415186882019	-1.8229095935821533	-1.2471576929092407	-1.4482611417770386	-1.843398928642273	NaN	NaN	-3.326774835586548	0.18696962296962738	1.492468237876892	1.2304811477661133	1.3760682344436646	1.2388195991516113
	-0	NaN	ERO1L	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	-1.2757197618484497	-2.5092599391937256	NaN	NaN	-1.7518776655197144	-2.233982801437378	-2.1195104122161865	-2.9289350509643555	NaN	-2.0405561923980713	-1.6349140405654907	-2.1226959228515625	-0.5804700255393982	-0.53458172082901
+	1.8166927222917404	1.9633348851775128	ERP29	Color2 [DarkGray]	1	4		-1.4034844636917114	-0.7745691537857056	-1.2899270057678223	NaN	-1.2285317182540894	0.7286289930343628	-1.2162128686904907	-0.3873779773712158	-1.1259838342666626	-0.6037786602973938	-0.4652422368526459	-0.4272705316543579	0.26997658610343933	-0.9628115892410278	0.014029368758201599	-0.010498623363673687	0.4992838203907013	2.205312728881836	1.3285794258117676
	-0	0.7726334154605865	ERP44	Color2 [DarkGray]	1	4		NaN	NaN	-1.2214264869689941	NaN	NaN	-0.32777321338653564	-1.1666847467422485	-1.3970491886138916	-1.3175464868545532	-1.0071343183517456	-1.2522839307785034	-1.4194599390029907	-1.8034048080444336	NaN	-1.1463500261306763	-0.43998202681541443	-0.5324192047119141	0.2557106614112854	-0.3809247612953186
+	3.2886536217023647	0.9258964240550993	ESD	Color2 [DarkGray]	1	4		2.37738037109375	1.8168290853500366	2.0251317024230957	2.362868547439575	2.5204343795776367	1.689376711845398	2.340977907180786	2.638718366622925	2.6888413429260254	2.5425350666046143	2.2926723957061768	2.3961174488067627	3.0603113174438477	2.6291263103485107	3.0174481868743896	3.135585308074951	3.364809036254883	2.8941707611083984	2.9452309608459473
+	1.5878987178694783	-0.8189428329467772	ESYT1	Color2 [DarkGray]	1	4		-3.367619514465332	-2.1915652751922607	-2.414071559906006	-3.1741864681243896	-3.518634796142578	-2.7839252948760986	-3.9781463146209717	-3.291057825088501	-2.8824515342712402	-2.1425702571868896	-2.215911626815796	-3.587827444076538	-3.820683479309082	-3.5284082889556885	-3.5544350147247314	-3.234597682952881	-3.7602434158325195	-3.99715518951416	-3.48258638381958
	-0	NaN	ETF1	Color2 [DarkGray]	1	4		-3.6751279830932617	-3.2020576000213623	-4.330132961273193	NaN	NaN	NaN	-4.133751392364502	-3.456482172012329	NaN	-3.403334379196167	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.9234867379726273	0.6323640714089076	ETFA	Color2 [DarkGray]	1	4		-0.7032986283302307	NaN	-0.9158796668052673	-1.615558385848999	-1.7921990156173706	NaN	-0.81382817029953	-1.6167490482330322	-0.9390350580215454	-1.5239256620407104	-1.621005892753601	-0.8026529550552368	-0.2858295738697052	-1.1835795640945435	-0.14512266218662262	-0.25222548842430115	-0.46169373393058777	-1.2620733976364136	-0.10829216241836548
	-0	-0.11240746859111823	ETFB	Color2 [DarkGray]	1	4		-0.0003357593377586454	NaN	NaN	NaN	NaN	NaN	-0.37293878197669983	-1.1051924228668213	-0.4986959397792816	NaN	NaN	-1.0722042322158813	-0.16316702961921692	NaN	0.20114026963710785	0.032857317477464676	0.2946319878101349	-0.9733390212059021	-0.1190066933631897
	-0	NaN	ETFDH	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.3540079593658447	-0.8391128778457642	-0.8761701583862305	-1.6234320402145386	-0.13375526666641235
	0.13828281393661707	0.13252860307693481	EXOC4	Color2 [DarkGray]	1	4		-4.904444694519043	-3.4546000957489014	-3.7764525413513184	-4.15199089050293	-4.442012786865234	-4.230704307556152	-4.125757694244385	-4.193447589874268	-5.5773539543151855	-3.6932952404022217	-3.794304609298706	-4.776076793670654	-4.73629093170166	-4.894279479980469	NaN	-3.636378765106201	-4.25998592376709	-4.258683204650879	-3.602325916290283
+	2.88119169112074	1.236465835571289	EZR	Color2 [DarkGray]	1	4		1.9169501066207886	1.0960067510604858	1.4695353507995605	1.2506992816925049	2.027334213256836	1.6751116514205933	1.7108749151229858	1.9305837154388428	1.8075326681137085	1.421956181526184	1.4746676683425903	1.8620256185531616	2.0819339752197266	1.7849243879318237	2.246640920639038	2.609076976776123	2.4357118606567383	2.936648368835449	3.1207404136657715
	-0	NaN	F13A1	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	-3.0454657077789307	NaN	NaN	NaN	-2.688312292098999	NaN	NaN	NaN	-4.80769157409668	-1.5033303499221802	-2.2911810874938965	-3.9418115615844727	-3.1271448135375977	-3.5083508491516113
+	2.0740705945779165	0.5855708122253418	F3	Color2 [DarkGray]	1	4		2.095362663269043	2.148023843765259	1.8788189888000488	2.118678331375122	1.9221183061599731	1.7367342710494995	2.4705536365509033	1.8378674983978271	1.88284432888031	2.412851572036743	2.1789724826812744	1.9244388341903687	1.7888069152832031	1.6992329359054565	2.6122376918792725	2.738436222076416	2.8092384338378906	2.9211883544921875	2.147858142852783
+	3.523747836847113	-2.273968553543091	FABP3	Color2 [DarkGray]	1	4		3.6651391983032227	3.719561815261841	4.041276454925537	4.13535213470459	3.4197235107421875	3.037402868270874	2.917773485183716	3.246835470199585	3.37782621383667	3.1167776584625244	3.4208662509918213	3.2816193103790283	4.063398361206055	3.631673574447632	2.6121280193328857	1.5869477987289429	1.7222661972045898	1.2989140748977661	0.8615631461143494
+	3.1403376269249152	1.9018908977508548	FABP5	Color2 [DarkGray]	1	4		2.5024280548095703	2.9608442783355713	3.32106351852417	3.2420761585235596	3.282139778137207	2.6987082958221436	2.6978485584259033	3.2177894115448	3.715613842010498	3.013418436050415	3.2961151599884033	4.489620685577393	4.543948173522949	4.2279815673828125	4.0340375900268555	5.034531116485596	4.9076690673828125	5.637203693389893	4.929028034210205
	0.14646260863811958	-0.10775008797645569	FABP7	Color2 [DarkGray]	1	4		2.3128957748413086	1.9327300786972046	2.762427806854248	2.8499834537506104	1.8182984590530396	1.4624871015548706	2.261185884475708	2.1925017833709717	2.3181376457214355	2.0728542804718018	1.8650323152542114	2.065471887588501	2.5993194580078125	2.5618627071380615	2.1697585582733154	1.8701776266098022	2.8746395111083984	2.7010068893432617	2.168213367462158
+	3.1560574112808353	1.5632230083147682	FAH	Color2 [DarkGray]	1	4		-2.5025482177734375	-2.429725408554077	NaN	-3.1741864681243896	-1.9556978940963745	-2.7616732120513916	-2.9549481868743896	-2.1590301990509033	-2.1234593391418457	NaN	-3.1630160808563232	-2.608992338180542	-1.8783092498779297	-2.7293217182159424	-1.1359339952468872	-1.6349140405654907	-0.8896951675415039	-1.039681315422058	-0.9944272637367249
	-0	NaN	FAHD2A	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.577336311340332	NaN	-1.36005699634552	-1.3621479272842407	-0.7933340072631836	-1.4235371351242065	-0.5512214303016663
	-0	NaN	FAM126B	Color2 [DarkGray]	1	4		NaN	-2.4113471508026123	-2.510286808013916	-2.966245412826538	NaN	NaN	NaN	NaN	NaN	-3.403334379196167	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	-0	NaN	FAM129A	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.4604599475860596	-2.411475658416748	NaN	-3.386061668395996	-3.5748448371887207
	1.134427434887041	0.6943118333816529	FAM171A1	Color2 [DarkGray]	1	4		-2.927046775817871	-2.8906991481781006	-3.2567591667175293	-2.592956304550171	-3.191469192504883	-2.6281893253326416	-2.113851308822632	-2.429764986038208	-2.603850841522217	-3.363070249557495	-2.4849441051483154	-2.2687041759490967	-2.5446701049804688	-2.4511654376983643	-2.9974873065948486	-1.737329125404358	-1.5502090454101562	-2.649097442626953	-2.1786446571350098
+	3.29448604619423	2.0137744824091595	FAM213A	Color2 [DarkGray]	1	4		-0.717593252658844	NaN	-0.7472624182701111	-1.32743239402771	NaN	0.7838858366012573	-0.05779043957591057	-0.8099319934844971	NaN	0.4114667475223541	0.27423301339149475	-0.11952269077301025	-0.9717207551002502	NaN	0.6465424299240112	1.176296591758728	0.714167594909668	1.7308903932571411	1.1471619606018066
